Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2025-01-15,246.7582534790039,223.65900039672852,192.33687286376954,428.42535400390625,422.6429977416992
2025-01-16,245.62199478149415,223.0455009460449,192.1498146057129,427.0800262451172,420.18299865722656
2025-01-17,244.44982299804687,222.785001373291,192.1787467956543,425.81339569091796,417.51499938964844
2025-01-21,243.18237991333007,223.29450149536132,192.6601089477539,425.37059783935547,416.7119995117188
2025-01-22,241.88750305175782,223.8805015563965,193.15194702148438,425.8273422241211,415.6589981079102
2025-01-23,240.34971237182617,224.40550155639647,193.47967224121095,426.3309036254883,415.2249984741211
2025-01-24,238.72912063598633,224.89500198364257,193.75801467895508,426.7697158813477,414.0239974975586
2025-01-27,237.3155288696289,225.21350173950196,193.54352188110352,426.53212890625,410.76749725341796
2025-01-28,236.28002700805663,225.76850128173828,193.52855758666993,426.9848892211914,407.9654968261719
2025-01-29,235.4704803466797,226.43450164794922,193.66074600219727,427.5726287841797,405.8374969482422
2025-01-30,234.74173736572266,227.10150146484375,194.1411102294922,427.0825134277344,404.9809967041016
2025-01-31,234.0224723815918,228.0160011291504,194.8753746032715,426.7617462158203,405.0189971923828
2025-02-03,233.2323776245117,228.8760009765625,195.46398315429687,426.38021392822264,405.238996887207
2025-02-04,232.70564804077148,229.76950073242188,196.1917640686035,425.83331604003905,404.32749633789064
2025-02-05,232.080655670166,230.19750061035157,195.91541748046876,425.1081039428711,402.6834976196289
2025-02-06,231.63223724365236,231.03350067138672,195.72137603759765,424.78185882568357,401.6814987182617
2025-02-07,230.88055114746095,231.3845001220703,195.29189071655273,424.0441955566406,400.01549835205077
2025-02-10,230.43414230346679,232.09449996948243,195.01404876708983,423.70898284912107,397.81499938964845
2025-02-11,230.35811386108398,232.80949935913085,194.73022079467773,423.4225830078125,394.0744995117187
2025-02-12,230.5501724243164,233.3679992675781,194.42843322753907,423.092350769043,391.0820007324219
2025-02-13,230.74597854614257,233.71899871826173,193.95904312133788,422.30687103271487,387.468000793457
2025-02-14,231.5744270324707,234.1199981689453,193.57594833374023,421.5024642944336,384.5690002441406
2025-02-18,232.3105911254883,234.1554977416992,192.96589050292968,420.5366775512695,380.9494995117187
2025-02-19,233.43284530639647,233.95149765014648,192.32839736938476,419.85280456542966,377.7739990234375
2025-02-20,234.54368057250977,233.34499816894532,191.63952560424804,418.3966232299805,374.7384994506836
2025-02-21,235.64901275634764,232.4029983520508,190.72568588256837,416.51976470947267,371.0094985961914
2025-02-24,236.87563858032226,231.29599838256837,189.68015747070314,414.56478424072264,367.20699920654295
2025-02-25,237.7461196899414,230.16499862670898,188.86258926391602,412.77854309082034,362.4894989013672
2025-02-26,237.86404876708986,228.97499923706056,187.73675003051758,410.4540542602539,357.12499847412107
2025-02-27,237.77431030273436,227.55849914550782,186.39442291259766,408.0127944946289,351.7674987792969
2025-02-28,237.99956207275392,226.44049911499025,184.86852951049804,407.1558898925781,346.4024993896484
2025-03-03,238.11387100219727,224.80749969482423,183.02239303588868,405.87127685546875,340.4049987792969
2025-03-04,238.52185668945313,223.12649993896486,181.51046752929688,404.7988586425781,334.82299957275393
2025-03-05,238.68143157958986,221.44150009155274,179.8464012145996,404.2735824584961,329.1675003051758
2025-03-06,238.8369934082031,219.6680000305176,178.89963912963867,403.4963623046875,323.43150024414064
2025-03-07,239.14190063476562,217.68899993896486,178.01473007202148,402.414453125,317.84900054931643
2025-03-10,239.14689407348632,215.95849990844727,177.0530548095703,400.9785873413086,310.87550048828126
2025-03-11,238.8068405151367,214.13099975585936,175.94362258911133,399.43416900634764,304.8680000305176
2025-03-12,238.0258644104004,212.4375,175.04486923217775,398.0693420410156,300.8474998474121
2025-03-13,236.66814498901368,210.68550033569335,174.01417846679686,396.5994674682617,296.0559989929199
2025-03-14,235.2679817199707,209.0645004272461,172.99362030029297,395.5434829711914,290.75799865722655
2025-03-17,233.73998565673827,207.41750106811523,171.9585273742676,394.5995834350586,284.86649856567385
2025-03-18,232.1530662536621,205.72600173950195,170.81548080444335,393.3368881225586,278.4264991760254
2025-03-19,230.67350692749022,204.17150115966797,169.75841674804687,392.03328399658204,272.1914993286133
2025-03-20,229.08908462524414,202.77500076293944,168.68233489990234,390.57146606445315,266.28449935913085
2025-03-21,227.72687072753905,201.7565010070801,167.91010360717775,389.725520324707,261.83000030517576
2025-03-24,226.41009674072265,201.28400039672852,167.34260025024415,389.18052062988284,259.22300109863284
2025-03-25,225.24712219238282,200.92950057983398,167.10997161865234,389.0437728881836,258.49000244140626
2025-03-26,224.30685501098634,200.26850051879882,166.73685836791992,388.5566680908203,257.5530029296875
2025-03-27,223.63523559570314,199.8995002746582,166.4339172363281,388.45934600830077,257.11200256347655
2025-03-28,222.43980331420897,198.9215003967285,165.64716415405275,387.55151214599607,255.6405014038086
2025-03-31,221.64584503173828,198.18349990844726,165.03900680541992,386.89771423339846,254.36600189208986
2025-04-01,221.0096794128418,197.60199966430665,164.3571632385254,386.5773040771484,254.18700103759767
2025-04-02,220.41795501708984,196.98449935913087,163.56906814575194,385.6350357055664,254.37000122070313
2025-04-03,218.81305999755858,195.86999969482423,162.49877700805663,384.4482131958008,254.5615005493164
2025-04-04,216.28187942504883,194.4574996948242,161.09747390747071,382.7777801513672,253.39949951171874
2025-04-07,213.98389358520507,193.49349975585938,160.14263000488282,381.6648223876953,253.95649948120118
2025-04-08,211.566064453125,192.1970001220703,159.17679977416992,380.37269439697263,253.520499420166
2025-04-09,210.6607521057129,191.80750045776367,158.75730743408204,380.7330322265625,254.72600021362305
2025-04-10,209.69901351928712,191.17400054931642,158.2609085083008,380.8617965698242,255.3120002746582
2025-04-11,208.93301696777343,190.52000045776367,157.84391326904296,380.85630798339844,255.42850036621093
2025-04-14,208.35976867675782,189.83899993896483,157.58322982788087,380.81188812255857,256.14550094604493
2025-04-15,207.83295974731445,189.17749938964843,157.36549377441406,380.92218627929685,257.5855010986328
2025-04-16,206.78583297729492,188.11699981689452,156.83813247680663,380.11316986083983,257.8700012207031
2025-04-17,205.9309539794922,187.0,156.25683670043946,379.1619171142578,258.1255012512207
2025-04-21,204.6770980834961,185.55550003051758,155.44182281494142,377.557861328125,257.0650009155273
2025-04-22,203.62897338867188,184.05149993896484,154.6323028564453,376.2472686767578,255.04400024414062
2025-04-23,202.6727279663086,182.79599990844727,153.8727233886719,375.21067199707034,253.17399978637695
2025-04-24,202.01558990478514,182.06649932861328,153.58407287597657,375.0774154663086,252.5465003967285
2025-04-25,201.28804397583008,181.4479995727539,153.5700897216797,375.1408004760742,253.13750076293945
2025-04-28,200.90055236816406,181.19699935913087,153.8837097167969,375.75766906738284,254.25400161743164
2025-04-29,200.3552673339844,181.0534996032715,154.1593765258789,376.688459777832,255.89750137329102
2025-04-30,199.82146759033202,180.66599960327147,154.2457717895508,377.34076232910155,256.5825019836426
2025-05-01,199.29365997314454,180.3754997253418,154.45851440429686,379.49979705810546,256.4705009460449
2025-05-02,199.40151824951172,180.9539993286133,155.12320938110352,382.6026016235352,257.467000579834
2025-05-05,199.92632980346679,181.72149963378905,156.05258483886718,386.41210784912107,259.50850143432615
2025-05-06,200.77771224975587,182.20899963378906,156.87558822631837,390.1776947021484,261.6115020751953
2025-05-07,201.9676513671875,183.11149978637695,157.2091842651367,394.10997619628904,264.3295021057129
2025-05-08,201.89974060058594,183.1604995727539,156.9879524230957,396.48960876464844,264.96050186157225
2025-05-09,202.30470962524413,183.75249938964845,156.98445663452148,399.35335235595704,267.2535026550293
2025-05-12,202.94968490600587,184.94099960327148,157.05037689208984,402.3882797241211,270.55700302124023
2025-05-13,203.4834457397461,186.40349960327148,157.07334823608397,405.4491622924805,274.6430030822754
2025-05-14,204.00618209838868,187.93649978637694,157.52580032348632,408.8035034179687,279.3215026855469
2025-05-15,204.87790298461914,189.47849960327147,158.05665740966796,412.91355285644534,284.38500289916993
2025-05-16,205.60480117797852,191.12749938964845,158.80724868774413,417.27174987792966,289.815503692627
2025-05-19,206.39844970703126,193.06949920654296,159.7496078491211,422.2921539306641,295.5450035095215
2025-05-20,206.76752853393555,194.61399993896484,160.37435150146484,426.8932632446289,300.83750381469724
2025-05-21,206.65542526245116,195.63999938964844,161.03405227661133,430.83656616210936,305.03150329589846
2025-05-22,206.31856994628907,196.46800003051757,161.61285171508788,434.2500518798828,309.1080032348633
2025-05-23,205.63177413940429,197.06800003051757,161.93795776367188,437.20245361328125,311.82750244140624
2025-05-27,205.1490348815918,197.9840003967285,162.55171432495118,440.7147933959961,315.6780029296875
2025-05-28,204.62336502075195,198.85050048828126,163.1609764099121,443.9168960571289,318.9215026855469
2025-05-29,204.00977935791016,199.91450042724608,163.8131866455078,447.12411041259764,322.7350021362305
2025-05-30,203.40024795532227,200.65500030517578,164.33455581665038,448.9110870361328,326.0320022583008
2025-06-02,203.23119430541993,201.48850021362304,164.58425369262696,450.2854690551758,328.8060028076172
2025-06-03,203.46321792602538,202.4565002441406,164.68263397216796,451.6654327392578,332.00650177001955
2025-06-04,203.69171752929688,203.56750030517577,164.9233428955078,453.2331344604492,334.8415008544922
2025-06-05,203.92356872558594,204.5275001525879,165.76382598876953,454.98933868408204,335.26550140380857
2025-06-06,204.25800018310548,205.60200042724608,166.73265228271484,456.6399856567383,335.78150177001953
2025-06-09,204.41699981689453,206.79800033569336,167.90888671875,458.3811828613281,336.29750061035156
2025-06-10,204.01100006103516,207.24650039672852,168.92546691894532,459.5053466796875,336.6830001831055
2025-06-11,203.30350036621093,207.33800048828124,169.82611236572265,460.72049713134766,336.3009994506836
2025-06-12,202.64700012207032,207.48750076293945,170.35261001586915,462.0584976196289,334.8724990844727
2025-06-13,201.89700012207032,207.83400115966796,170.8980224609375,463.1499969482422,333.9969985961914
2025-06-16,201.25500030517577,208.35950164794923,171.43706970214845,464.3934982299805,332.9544982910156
2025-06-17,200.59800033569337,208.7925018310547,171.9176383972168,465.3519989013672,331.66749877929686
2025-06-18,200.08400039672853,209.2150016784668,172.3945526123047,466.4554977416992,330.57899780273436
2025-06-20,200.02950057983398,209.64350204467775,172.30874328613282,467.6969970703125,329.9559982299805
2025-06-23,200.0365005493164,209.9120018005371,172.03507385253906,469.2539978027344,330.33799743652344
2025-06-24,200.28800048828126,210.50100173950196,171.96025924682618,471.25049743652346,330.3944976806641
2025-06-25,200.3555000305176,210.79950180053712,171.85971221923828,472.8294967651367,328.62749633789065
2025-06-26,200.3845001220703,211.41950149536132,171.92913208007812,474.83399810791013,327.0714965820313
2025-06-27,200.44100036621094,212.29950180053712,172.2730224609375,476.6969985961914,325.3314971923828
2025-06-30,200.65699996948243,213.01850204467775,172.50790481567384,478.54949951171875,323.89149780273436
2025-07-01,200.96300048828124,213.70900268554686,172.85862350463867,480.05349884033205,321.792497253418
2025-07-02,201.4215003967285,214.41950225830078,173.49167022705078,481.4594985961914,320.3614974975586
2025-07-03,201.95800018310547,215.2285026550293,174.075830078125,483.20799865722654,319.52649841308596
2025-07-07,202.42399978637695,216.006502532959,174.51499862670897,484.70999908447266,319.9884979248047
2025-07-08,202.72849960327147,216.29600219726564,174.55949935913085,486.0219985961914,320.1219970703125
2025-07-09,203.2129997253418,216.57400207519532,174.58599929809571,487.5599990844727,319.4869979858398
2025-07-10,203.7,216.80650177001954,174.5369987487793,489.08799896240237,318.6759979248047
2025-07-11,204.31900024414062,217.39750213623046,174.67899856567382,490.6229995727539,318.0299987792969
2025-07-14,204.79000015258788,218.02000198364257,174.9719985961914,491.83049926757815,317.919499206543
2025-07-15,205.42300033569336,218.73250198364258,175.33849868774413,493.37350006103514,317.1929992675781
2025-07-16,206.01000061035157,219.0870018005371,175.64849853515625,494.69749908447267,316.8199996948242
2025-07-17,206.7290008544922,219.5400016784668,176.02999877929688,496.3804992675781,316.9729995727539
2025-07-18,207.45900039672853,220.2205017089844,176.61699829101562,497.8709991455078,317.3529998779297
2025-07-21,208.03300018310546,221.20100173950195,177.78999862670898,499.5039993286133,317.669499206543
2025-07-22,208.6779998779297,222.15100173950196,179.0974983215332,500.4674987792969,316.840998840332
2025-07-23,209.37049942016603,222.92700119018554,180.2704978942871,501.2554992675781,316.44549865722655
2025-07-24,209.98049926757812,223.9390007019043,181.34499816894532,502.18600006103514,315.33299865722654
2025-07-25,210.62449951171874,224.65500106811524,182.32699813842774,502.9990005493164,314.8469985961914
2025-07-28,211.27299957275392,225.12950057983397,183.0294982910156,503.8270004272461,314.9449981689453
2025-07-29,211.5779998779297,225.71050033569335,184.00549850463867,504.5850006103516,315.1219985961914
2025-07-30,211.63949966430664,226.1970001220703,185.03999862670898,505.6445007324219,316.0384994506836
2025-07-31,211.39599990844727,226.90650024414063,185.70299835205077,507.76500091552737,315.669499206543
2025-08-01,210.8375,226.47350006103517,186.18299865722656,509.02850036621095,315.0334991455078
2025-08-04,210.50750045776368,225.88249969482422,187.09549865722656,510.9245010375977,315.79949951171875
2025-08-05,210.15300064086915,225.60199966430665,188.11099853515626,512.4810012817383,316.3449996948242
2025-08-06,210.2585006713867,225.5904998779297,189.0844985961914,513.5525009155274,317.54649963378904
2025-08-07,210.6395004272461,225.6340003967285,190.02949905395508,514.5205017089844,318.16649932861327
2025-08-08,211.54900054931642,225.5175003051758,191.09099884033202,515.4565002441407,318.97349853515624
